RowNumber,Exited,P_Hat
5045,0,0.111343943
5046,0,0.104954915
5047,0,0.074439897
5048,0,0.024755727
5049,0,0.074327167
5050,0,0.180516194
5051,0,0.049371026
5052,0,0.16919515
5053,0,0.072529794
5054,0,0.295604256
5055,0,0.131639236
5056,0,0.02963555
5057,0,0.054320789
5058,1,0.537480395
5059,0,0.066469857
5060,0,0.073036116
5061,0,0.249759674
5062,0,0.265774186
5063,0,0.148188321
5064,0,0.334834549
5065,0,0.353707819
5066,0,0.132780071
5067,0,0.038903124
5068,1,0.349891074
5069,0,0.718375783
5070,0,0.045323287
5071,0,0.26473571
5072,0,0.141743329
5073,0,0.043794156
5074,0,0.254309582
5075,0,0.200939928
5076,0,0.029877973
5077,0,0.193999258
5078,0,0.107463646
5079,0,0.052694497
5080,0,0.054952444
5081,0,0.025862893
5082,0,0.076887851
5083,1,0.294928445
5084,0,0.305206412
5085,0,0.151347277
5086,1,0.525594331
5087,0,0.26453595
5088,1,0.190874551
5089,1,0.20594408
5090,0,0.442922859
5091,0,0.143993151
5092,0,0.434119957
5093,1,0.219109458
5094,1,0.469811355
5095,0,0.142598469
5096,0,0.181351728
5097,0,0.182887034
5098,0,0.014358134
5099,0,0.215805992
5100,1,0.591483384
5101,0,0.105407566
5102,0,0.285437597
5103,0,0.052747974
5104,1,0.543672259
5105,0,0.081201712
5106,1,0.550051423
5107,0,0.195947061
5108,0,0.245590376
5109,0,0.219814809
5110,0,0.120883411
5111,0,0.077628167
5112,0,0.031629649
5113,0,0.050211491
5114,0,0.464956307
5115,1,0.580526054
5116,1,0.620184162
5117,0,0.330009373
5118,0,0.089151461
5119,0,0.061714177
5120,0,0.056210497
5121,0,0.095038662
5122,0,0.174468194
5123,0,0.09961562
5124,0,0.034019642
5125,0,0.199554514
5126,1,0.213455331
5127,0,0.226232396
5128,1,0.075582967
5129,0,0.135357684
5130,0,0.577207428
5131,0,0.147758546
5132,0,0.217772472
5133,0,0.722824872
5134,0,0.078394769
5135,1,0.53652977
5136,0,0.063725949
5137,0,0.617006909
5138,1,0.444044894
5139,0,0.03755813
5140,1,0.244724912
5141,0,0.157629868
5142,0,0.085682864
5143,0,0.34585093
5144,1,0.0346976
5145,0,0.059105156
5146,0,0.144211962
5147,0,0.211455917
5148,0,0.28766096
5149,0,0.343311264
5150,0,0.228238062
5151,0,0.14807039
5152,0,0.093830818
5153,0,0.046411276
5154,0,0.118951513
5155,0,0.484818209
5156,0,0.255507011
5157,0,0.058299043
5158,0,0.510750724
5159,0,0.384571978
5160,0,0.593124024
5161,0,0.08384316
5162,0,0.215140503
5163,0,0.107397448
5164,0,0.064850491
5165,0,0.044759696
5166,0,0.133461939
5167,0,0.142370516
5168,1,0.025946928
5169,0,0.049955559
5170,0,0.225920001
5171,0,0.047062198
5172,0,0.058819672
5173,0,0.135065695
5174,0,0.136138943
5175,0,0.096784587
5176,0,0.158854841
5177,0,0.043666463
5178,1,0.059333091
5179,0,0.105138594
5180,0,0.099559798
5181,0,0.111566333
5182,0,0.249343244
5183,1,0.065459157
5184,0,0.049740516
5185,0,0.151888207
5186,1,0.476811082
5187,0,0.09299452
5188,1,0.047719746
5189,0,0.073104507
5190,0,0.204308308
5191,0,0.113971532
5192,0,0.298044678
5193,0,0.088991658
5194,0,0.071385507
5195,0,0.079686428
5196,0,0.06286481
5197,0,0.039369379
5198,0,0.476533269
5199,0,0.206159431
5200,0,0.099238258
5201,0,0.387894455
5202,0,0.159580569
5203,1,0.211669511
5204,0,0.08203478
5205,0,0.075441502
5206,0,0.112237283
5207,0,0.216207642
5208,0,0.187824259
5209,0,0.077560876
5210,0,0.089179967
5211,0,0.160171152
5212,0,0.041589611
5213,1,0.383941971
5214,0,0.080359347
5215,1,0.498143671
5216,1,0.022140511
5217,0,0.120160786
5218,0,0.03432544
5219,0,0.052015372
5220,0,0.231367431
5221,1,0.301773139
5222,0,0.126920558
5223,0,0.125122125
5224,0,0.633290722
5225,0,0.184477923
5226,0,0.296909305
5227,0,0.087911
5228,0,0.048656643
5229,0,0.041118256
5230,0,0.040882105
5231,0,0.149784099
5232,1,0.151335772
5233,1,0.36004932
5234,1,0.366543996
5235,1,0.345819269
5236,1,0.39937683
5237,0,0.073307135
5238,0,0.037962269
5239,0,0.114172528
5240,0,0.421077203
5241,0,0.127209254
5242,0,0.17077693
5243,1,0.237061576
5244,1,0.410169659
5245,0,0.070973757
5246,0,0.049021409
5247,0,0.084855762
5248,0,0.217231382
5249,0,0.07996407
5250,1,0.079919038
5251,0,0.088160688
5252,0,0.055867987
5253,0,0.123044936
5254,0,0.107060105
5255,0,0.083931195
5256,1,0.666460947
5257,1,0.475496346
5258,0,0.122443673
5259,0,0.071481851
5260,0,0.205040256
5261,0,0.186287005
5262,0,0.130827807
5263,0,0.041092082
5264,0,0.317678357
5265,1,0.286080145
5266,0,0.113261166
5267,0,0.042156574
5268,0,0.064338373
5269,0,0.068946184
5270,1,0.287111862
5271,0,0.110694909
5272,1,0.349097819
5273,1,0.226732398
5274,0,0.152873334
5275,0,0.187440569
5276,0,0.107046692
5277,0,0.039098318
5278,0,0.100106476
5279,1,0.249536274
5280,0,0.132551329
5281,1,0.29648623
5282,0,0.084535085
5283,0,0.120261305
5284,0,0.10075775
5285,0,0.286156008
5286,1,0.337825896
5287,0,0.33938494
5288,0,0.212779827
5289,0,0.03056629
5290,0,0.01512693
5291,1,0.73214892
5292,0,0.089594249
5293,0,0.108284389
5294,0,0.105143402
5295,0,0.124722175
5296,0,0.341663126
5297,1,0.155488204
5298,1,0.268024249
5299,0,0.151634586
5300,0,0.612418183
5301,0,0.074319351
5302,0,0.142977362
5303,0,0.082486534
5304,0,0.020736927
5305,0,0.321137886
5306,0,0.064103478
5307,1,0.26185497
5308,1,0.415703179
5309,0,0.215733634
5310,0,0.284267155
5311,1,0.408391854
5312,0,0.228730432
5313,0,0.346906488
5314,0,0.577903676
5315,1,0.411334745
5316,0,0.064098026
5317,0,0.210009044
5318,0,0.183119409
5319,0,0.118414684
5320,0,0.166285198
5321,0,0.167514318
5322,0,0.079206121
5323,0,0.091791588
5324,0,0.059433485
5325,0,0.093475753
5326,1,0.179948422
5327,1,0.286952223
5328,0,0.189761471
5329,0,0.192810291
5330,0,0.064009946
5331,0,0.030734178
5332,1,0.625803847
5333,0,0.168812423
5334,0,0.130893468
5335,0,0.049764347
5336,0,0.241360285
5337,1,0.342350531
5338,1,0.463050479
5339,1,0.373026629
5340,1,0.535508239
5341,0,0.185871649
5342,0,0.499958872
5343,0,0.258602227
5344,0,0.223408223
5345,0,0.052900427
5346,0,0.095914734
5347,0,0.132241414
5348,1,0.037144702
5349,1,0.425701236
5350,0,0.087352529
5351,1,0.356315197
5352,0,0.1899957
5353,0,0.029020123
5354,1,0.152598819
5355,0,0.049468146
5356,0,0.184564218
5357,1,0.237317869
5358,0,0.104151136
5359,0,0.14412377
5360,1,0.185638131
5361,0,0.113492745
5362,0,0.226761917
5363,0,0.195401473
5364,1,0.142104244
5365,0,0.09162666
5366,0,0.05874597
5367,0,0.21057224
5368,0,0.068059701
5369,1,0.690156005
5370,1,0.412985825
5371,1,0.061579943
5372,1,0.148721192
5373,0,0.092564551
5374,0,0.026961126
5375,0,0.040569504
5376,0,0.072562832
5377,0,0.071440708
5378,0,0.495449164
5379,0,0.180527381
5380,0,0.037438089
5381,0,0.106462442
5382,0,0.086825996
5383,0,0.129980651
5384,0,0.026592066
5385,0,0.074056488
5386,1,0.179158459
5387,1,0.267992672
5388,0,0.046332996
5389,1,0.620387115
5390,0,0.137412008
5391,1,0.18605681
5392,0,0.147336079
5393,1,0.18674481
5394,0,0.04115048
5395,0,0.193676473
5396,0,0.277503516
5397,0,0.10322414
5398,0,0.300973614
5399,1,0.190214675
5400,0,0.056250063
5401,0,0.12415184
5402,0,0.231957215
5403,0,0.115061037
5404,0,0.026326974
5405,0,0.064271802
5406,0,0.691251118
5407,0,0.454190344
5408,0,0.064908484
5409,0,0.263474023
5410,0,0.029410764
5411,0,0.116383929
5412,0,0.237300252
5413,1,0.432763547
5414,0,0.260864625
5415,0,0.332287258
5416,0,0.053654131
5417,0,0.115572432
5418,0,0.035045407
5419,0,0.136943685
5420,1,0.314783648
5421,0,0.038279214
5422,0,0.230600307
5423,0,0.076043812
5424,0,0.0378849
5425,1,0.469035987
5426,0,0.540872075
5427,0,0.205330293
5428,0,0.126837592
5429,0,0.191381736
5430,0,0.351447281
5431,0,0.084827947
5432,0,0.134990962
5433,0,0.136965569
5434,0,0.192409786
5435,0,0.140680993
5436,0,0.170980456
5437,0,0.150645907
5438,0,0.085163558
5439,0,0.163523188
5440,0,0.812895501
5441,1,0.448031472
5442,0,0.108140922
5443,1,0.562456975
5444,0,0.035358546
5445,0,0.049440517
5446,0,0.08295425
5447,0,0.111241781
5448,0,0.271590401
5449,1,0.325279243
5450,0,0.162426058
5451,0,0.089957579
5452,0,0.220685278
5453,1,0.415667214
5454,0,0.090643749
5455,0,0.153020047
5456,1,0.564218766
5457,0,0.263441391
5458,0,0.461873934
5459,0,0.160492824
5460,0,0.200417191
5461,0,0.164644943
5462,0,0.123135313
5463,0,0.162965076
5464,0,0.195198069
5465,0,0.117540306
5466,0,0.447560547
5467,0,0.094238796
5468,0,0.062653661
5469,0,0.085293686
5470,0,0.041761815
5471,0,0.027344133
5472,1,0.438134412
5473,0,0.213605092
5474,0,0.231563063
5475,0,0.1666365
5476,0,0.20320507
5477,1,0.264673389
5478,0,0.061221919
5479,0,0.193566629
5480,0,0.16773507
5481,0,0.363042769
5482,1,0.345204681
5483,0,0.225131083
5484,0,0.110805207
5485,1,0.443827146
5486,0,0.053691025
5487,0,0.09512813
5488,0,0.042576213
5489,0,0.115421515
5490,0,0.052623741
5491,0,0.625770633
5492,1,0.207111195
5493,0,0.06016975
5494,0,0.084896598
5495,1,0.485381452
5496,0,0.107727877
5497,0,0.111124296
5498,0,0.243320225
5499,0,0.16435269
5500,0,0.094028526
5501,0,0.126882671
5502,0,0.206148923
5503,0,0.139538376
5504,0,0.027938715
5505,0,0.113436818
5506,0,0.227502083
5507,0,0.047567211
5508,1,0.292571646
5509,0,0.573314624
5510,0,0.101839864
5511,1,0.643525108
5512,0,0.238836618
5513,0,0.072761936
5514,0,0.057752349
5515,1,0.579905531
5516,0,0.125005524
5517,0,0.069306815
5518,0,0.110167804
5519,0,0.146606098
5520,1,0.259277071
5521,0,0.453351491
5522,0,0.183934406
5523,0,0.216330667
5524,0,0.043842787
5525,0,0.275807285
5526,0,0.163675784
5527,0,0.318038421
5528,0,0.075380984
5529,0,0.03378396
5530,0,0.140432534
5531,0,0.057397711
5532,0,0.1907672
5533,0,0.034533953
5534,0,0.223202687
5535,0,0.045236908
5536,1,0.337044993
5537,0,0.082984171
5538,0,0.296158969
5539,0,0.247844319
5540,0,0.2229908
5541,1,0.226188866
5542,0,0.166494803
5543,1,0.114252681
5544,0,0.07493116
5545,0,0.188036608
5546,0,0.254733227
5547,0,0.085058783
5548,1,0.200919597
5549,0,0.131384207
5550,0,0.091274816
5551,0,0.188119077
5552,0,0.232921284
5553,0,0.165835868
5554,0,0.086865877
5555,0,0.052122547
5556,0,0.091673297
5557,0,0.204689019
5558,0,0.230319137
5559,1,0.115937946
5560,1,0.279405077
5561,0,0.129137155
5562,1,0.257065125
5563,0,0.100948185
5564,0,0.289873406
5565,0,0.201162335
5566,0,0.128483646
5567,0,0.194270777
5568,0,0.061816262
5569,0,0.081412943
5570,0,0.115731991
5571,1,0.256638435
5572,1,0.252355777
5573,0,0.045055436
5574,0,0.08146102
5575,0,0.080357269
5576,0,0.058456854
5577,1,0.794125923
5578,0,0.376147274
5579,0,0.384464854
5580,0,0.045835244
5581,0,0.082590222
5582,0,0.329868453
5583,0,0.158348636
5584,0,0.050747155
5585,0,0.144332675
5586,0,0.160419632
5587,0,0.092289198
5588,0,0.074743489
5589,0,0.098309281
5590,1,0.427348833
5591,0,0.123844004
5592,0,0.144936442
5593,0,0.039903153
5594,1,0.298677403
5595,0,0.062999248
5596,0,0.040891309
5597,1,0.039002232
5598,0,0.15267858
5599,0,0.54625816
5600,1,0.426407712
5601,0,0.066362137
5602,0,0.398998358
5603,0,0.220225575
5604,0,0.149123732
5605,0,0.399471058
5606,0,0.280569114
5607,1,0.730851598
5608,0,0.33446648
5609,0,0.06624314
5610,0,0.221686221
5611,0,0.109058565
5612,0,0.39788191
5613,0,0.070491019
5614,0,0.216918419
5615,0,0.152306219
5616,0,0.177931652
5617,0,0.019916451
5618,1,0.268268927
5619,0,0.056060963
5620,0,0.057732737
5621,0,0.091703133
5622,0,0.304032519
5623,0,0.178867808
5624,0,0.069964577
5625,0,0.334819233
5626,0,0.446341676
5627,0,0.093343146
5628,0,0.042131708
5629,0,0.28196185
5630,0,0.073937115
5631,0,0.240241879
5632,0,0.093576416
5633,1,0.2472735
5634,0,0.063591185
5635,0,0.199805579
5636,0,0.061482924
5637,0,0.037684801
5638,0,0.048478101
5639,0,0.202481147
5640,0,0.291614961
5641,1,0.230392655
5642,0,0.361631779
5643,0,0.252162014
5644,1,0.082278602
5645,0,0.103988118
5646,1,0.385447586
5647,1,0.431049834
5648,0,0.020455331
5649,0,0.074748336
5650,0,0.027630766
5651,0,0.408140536
5652,0,0.636795446
5653,0,0.11923101
5654,0,0.536280972
5655,0,0.155600761
5656,1,0.344179054
5657,0,0.106551785
5658,0,0.044901761
5659,1,0.168769386
5660,1,0.467453839
5661,0,0.407819807
5662,0,0.111855276
5663,0,0.092795956
5664,0,0.189778402
5665,1,0.482933583
5666,0,0.135037659
5667,1,0.292933387
5668,0,0.063243012
5669,1,0.073087616
5670,0,0.103115944
5671,0,0.101284888
5672,0,0.523000568
5673,0,0.077104941
5674,0,0.146465446
5675,0,0.075688891
5676,0,0.049168125
5677,0,0.034615607
5678,0,0.244970714
5679,0,0.09984694
5680,0,0.329248249
5681,1,0.335980963
5682,0,0.128274898
5683,0,0.077057558
5684,1,0.680125848
5685,0,0.121790029
5686,1,0.181956695
5687,1,0.354635326
5688,0,0.234800935
5689,0,0.144091883
5690,0,0.247033325
5691,0,0.232021436
5692,0,0.258387317
5693,0,0.136054804
5694,0,0.075506367
5695,0,0.087260068
5696,0,0.107331982
5697,0,0.064129765
5698,0,0.151762637
5699,0,0.372504492
5700,0,0.062971357
5701,1,0.059005489
5702,1,0.668308534
5703,0,0.124456026
5704,0,0.334443753
5705,1,0.564572143
5706,0,0.179793554
5707,0,0.21162729
5708,0,0.019275025
5709,0,0.31125633
5710,0,0.242215015
5711,0,0.135164101
5712,0,0.099033891
5713,1,0.28709053
5714,0,0.100546977
5715,0,0.095055731
5716,0,0.028378834
5717,0,0.130693168
5718,0,0.124944592
5719,0,0.199472302
5720,0,0.096003703
5721,0,0.130466113
5722,1,0.484568255
5723,0,0.103381183
5724,0,0.036022416
5725,0,0.083371741
5726,0,0.234226418
5727,0,0.438256756
5728,1,0.360690153
5729,0,0.060852686
5730,0,0.114123011
5731,0,0.048786262
5732,1,0.125363607
5733,0,0.062935757
5734,1,0.108963339
5735,0,0.175033596
5736,0,0.128910973
5737,0,0.090161539
5738,0,0.174054006
5739,0,0.192564829
5740,0,0.064505567
5741,0,0.387923682
5742,0,0.095020747
5743,1,0.219420978
5744,0,0.187852548
5745,0,0.159468859
5746,0,0.034133559
5747,0,0.142300685
5748,0,0.060068786
5749,0,0.382522878
5750,0,0.108937708
5751,1,0.275635768
5752,0,0.089280643
5753,0,0.06892319
5754,0,0.236232849
5755,0,0.293013194
5756,0,0.147727524
5757,0,0.070973624
5758,0,0.048219395
5759,1,0.524899479
5760,0,0.180046223
5761,0,0.077335094
5762,0,0.050268037
5763,0,0.142015068
5764,0,0.053380688
5765,0,0.105467496
5766,0,0.04585786
5767,0,0.092981691
5768,0,0.318181463
5769,0,0.071013788
5770,0,0.13965517
5771,0,0.372074097
5772,0,0.104840684
5773,0,0.156869344
5774,0,0.273569011
5775,0,0.210189741
5776,0,0.497102024
5777,1,0.513915944
5778,0,0.394659798
5779,0,0.20084447
5780,1,0.07512521
5781,0,0.57572151
5782,0,0.295926015
5783,0,0.059182228
5784,0,0.376455982
5785,0,0.027594998
5786,0,0.094290221
5787,0,0.159474565
5788,0,0.147428454
5789,1,0.269822747
5790,1,0.722239397
5791,0,0.073159621
5792,1,0.201923937
5793,0,0.155878958
5794,0,0.138282732
5795,0,0.174767368
5796,0,0.139984121
5797,0,0.139759666
5798,0,0.124103121
5799,0,0.205013319
5800,1,0.146340846
5801,0,0.043624057
5802,1,0.202159759
5803,0,0.122786887
5804,0,0.146012809
5805,1,0.37042843
5806,0,0.123821201
5807,0,0.128646214
5808,0,0.197405024
5809,1,0.534380705
5810,0,0.032642343
5811,0,0.284091753
5812,0,0.137310957
5813,0,0.08525258
5814,0,0.087939294
5815,0,0.248022696
5816,0,0.218963025
5817,0,0.105015723
5818,0,0.605407552
5819,0,0.166524063
5820,0,0.032153876
5821,0,0.300296832
5822,1,0.595484821
5823,0,0.114097258
5824,1,0.692938169
5825,1,0.040791213
5826,1,0.442870099
5827,0,0.129673173
5828,0,0.041460545
5829,0,0.177816965
5830,0,0.149563288
5831,0,0.131483345
5832,1,0.060619873
5833,0,0.035025339
5834,1,0.644878145
5835,1,0.084696643
5836,0,0.074323467
5837,0,0.119616448
5838,0,0.205556739
5839,1,0.358932105
5840,0,0.171676139
5841,0,0.377707575
5842,1,0.392929035
5843,0,0.120307433
5844,0,0.019707277
5845,0,0.026473907
5846,0,0.105007699
5847,0,0.082482712
5848,1,0.349812592
5849,0,0.095117361
5850,0,0.307275589
5851,0,0.090329004
5852,0,0.03787851
5853,0,0.023300147
5854,1,0.301074822
5855,0,0.071211696
5856,1,0.305443682
5857,0,0.094003222
5858,1,0.532058199
5859,1,0.217839742
5860,0,0.053813512
5861,0,0.286974892
5862,0,0.143163745
5863,0,0.057510972
5864,0,0.195443143
5865,0,0.141003376
5866,0,0.156592935
5867,1,0.263484113
5868,0,0.495090465
5869,0,0.092785371
5870,0,0.098845512
5871,0,0.248394688
5872,1,0.286020023
5873,0,0.015343245
5874,1,0.261681247
5875,0,0.013838536
5876,0,0.087953866
5877,0,0.195388369
5878,0,0.068892194
5879,0,0.133260245
5880,0,0.077933367
5881,0,0.034346435
5882,0,0.041441734
5883,1,0.218164586
5884,0,0.117273241
5885,0,0.148836497
5886,0,0.058594304
5887,0,0.161847275
5888,1,0.386878572
5889,1,0.349601158
5890,0,0.056693465
5891,0,0.213404407
5892,0,0.163424336
5893,0,0.291721566
5894,0,0.243495584
5895,0,0.199626729
5896,0,0.300374667
5897,0,0.113816573
5898,0,0.066576997
5899,0,0.1468261
5900,0,0.10808315
5901,0,0.102095339
5902,0,0.195427905
5903,0,0.150236924
5904,1,0.07697834
5905,1,0.393567281
5906,0,0.140982142
5907,0,0.121462005
5908,0,0.388735603
5909,1,0.371651607
5910,0,0.058371598
5911,0,0.10872756
5912,0,0.033830336
5913,0,0.278938617
5914,0,0.072547996
5915,0,0.061988259
5916,1,0.334601209
5917,0,0.225441787
5918,0,0.149052483
5919,0,0.079944029
5920,0,0.260008591
5921,0,0.043191745
5922,0,0.173352215
5923,1,0.345393806
5924,1,0.364089647
5925,0,0.106638853
5926,0,0.232637119
5927,1,0.452319856
5928,1,0.573194399
5929,0,0.21727953
5930,0,0.032629398
5931,0,0.043573315
5932,1,0.621610687
5933,0,0.231254188
5934,1,0.239220045
5935,0,0.133351185
5936,0,0.135767517
5937,1,0.03795675
5938,0,0.131587502
5939,0,0.066181678
5940,0,0.077295032
5941,1,0.090749266
5942,0,0.184783901
5943,1,0.61807644
5944,0,0.240301497
5945,0,0.194120297
5946,0,0.092069595
5947,0,0.095784097
5948,0,0.198251099
5949,0,0.448216444
5950,1,0.29584029
5951,1,0.710507472
5952,0,0.060095835
5953,1,0.031254266
5954,0,0.162898759
5955,0,0.04809075
5956,1,0.126826691
5957,0,0.447004728
5958,0,0.727828656
5959,0,0.163545107
5960,0,0.150890521
5961,1,0.339325376
5962,0,0.039869979
5963,1,0.20785878
5964,0,0.224595256
5965,0,0.172450618
5966,0,0.072963961
5967,0,0.318810687
5968,0,0.150616452
5969,0,0.040437407
5970,0,0.048693619
5971,0,0.169359142
5972,0,0.116630084
5973,1,0.541913108
5974,0,0.075807174
5975,0,0.10566138
5976,0,0.078673447
5977,1,0.241954518
5978,0,0.127135299
5979,0,0.21119076
5980,0,0.12340311
5981,0,0.146068694
5982,0,0.440396293
5983,0,0.140270716
5984,0,0.268802699
5985,0,0.248211818
5986,0,0.045727476
5987,1,0.20531599
5988,0,0.235626534
5989,0,0.036548561
5990,1,0.538272529
5991,0,0.079984986
5992,0,0.071268329
5993,0,0.07087289
5994,0,0.21337477
5995,0,0.122406914
5996,0,0.277282925
5997,0,0.470283253
5998,0,0.024322156
5999,0,0.070983009
6000,0,0.180642268
6001,1,0.09231015
6002,1,0.132158163
6003,0,0.262471053
6004,0,0.019064464
6005,0,0.033371011
6006,0,0.032347627
6007,0,0.148494468
6008,0,0.031741598
6009,0,0.029725183
6010,0,0.1063108
6011,0,0.127704257
6012,1,0.352873155
6013,0,0.095427292
6014,0,0.14772227
6015,1,0.342073574
6016,0,0.298001863
6017,0,0.27873382
6018,0,0.241436727
6019,0,0.027758672
6020,0,0.065453657
6021,0,0.265843587
6022,0,0.171156385
6023,1,0.187761015
6024,1,0.074269637
6025,0,0.087245819
6026,0,0.415150358
6027,0,0.195171857
6028,0,0.184737053
6029,1,0.242895613
6030,1,0.142265307
6031,0,0.165721646
6032,0,0.228027684
6033,0,0.141838561
6034,0,0.245895163
6035,0,0.183814664
6036,0,0.124117779
6037,0,0.052414914
6038,0,0.032378055
6039,0,0.115839575
6040,0,0.02280841
6041,0,0.094538078
6042,0,0.210440017
6043,0,0.068776454
6044,0,0.087573067
6045,0,0.086135698
6046,0,0.216149887
6047,0,0.651899271
6048,0,0.063014363
6049,0,0.197721517
6050,0,0.169085852
6051,0,0.252589879
6052,0,0.297746322
6053,0,0.579948402
6054,0,0.183503209
6055,1,0.16471617
6056,0,0.101840088
6057,0,0.018999972
6058,0,0.042670377
6059,1,0.646504179
6060,0,0.074299161
6061,1,0.19353021
6062,1,0.504217552
6063,0,0.032232303
6064,0,0.043481937
6065,0,0.046513785
6066,1,0.213849705
6067,0,0.242238929
6068,0,0.174935713
6069,0,0.139521443
6070,0,0.169796616
6071,0,0.065270581
6072,0,0.403171748
6073,0,0.083390553
6074,0,0.195205737
6075,0,0.120419638
6076,0,0.24917821
6077,0,0.122763894
6078,0,0.454486074
6079,0,0.143806331
6080,0,0.094068096
6081,1,0.282417111
6082,1,0.186754692
6083,0,0.350828583
6084,1,0.158575197
6085,0,0.158722955
6086,1,0.512077237
6087,0,0.079349061
6088,1,0.168280936
6089,0,0.129311063
6090,0,0.021865033
6091,0,0.023593245
6092,0,0.141404431
6093,0,0.199802076
6094,0,0.135989514
6095,0,0.199079184
6096,0,0.084099624
6097,0,0.414541674
6098,1,0.236949819
6099,0,0.533866258
6100,1,0.616450365
6101,0,0.103070493
6102,1,0.033001781
6103,0,0.073775933
6104,0,0.025312708
6105,1,0.534044452
6106,0,0.22461356
6107,0,0.067272276
6108,0,0.275226297
6109,0,0.079341681
6110,1,0.11146987
6111,0,0.032563625
6112,0,0.083913904
6113,0,0.268462259
6114,0,0.046088099
6115,1,0.295920768
6116,0,0.064686383
6117,0,0.531899769
6118,0,0.113577425
6119,0,0.509920269
6120,0,0.040022174
6121,0,0.061945991
6122,0,0.242089709
6123,1,0.27271557
6124,0,0.067216521
6125,0,0.035126936
6126,0,0.186567427
6127,0,0.048910046
6128,0,0.147508735
6129,0,0.037282616
6130,0,0.181665548
6131,0,0.409935432
6132,1,0.190547791
6133,0,0.23148922
6134,0,0.355444214
6135,0,0.033323331
6136,0,0.072410273
6137,0,0.086825127
6138,1,0.432009449
6139,1,0.355677119
6140,0,0.199047215
6141,0,0.204340244
6142,0,0.020108952
6143,0,0.19969911
6144,0,0.208019443
6145,0,0.434846564
6146,0,0.083073006
6147,0,0.076688529
6148,0,0.221068123
6149,0,0.176848399
6150,0,0.038914552
6151,1,0.32682469
6152,0,0.165050035
6153,0,0.424430616
6154,0,0.048074591
6155,0,0.250019807
6156,0,0.057667939
6157,0,0.090449523
6158,0,0.080488762
6159,0,0.123207679
6160,1,0.113079117
6161,0,0.072970361
6162,0,0.141665836
6163,0,0.049600864
6164,0,0.308501377
6165,0,0.426804058
6166,1,0.095150171
6167,0,0.348498222
6168,0,0.549829585
6169,0,0.063975321
6170,0,0.088662295
6171,0,0.188495986
6172,0,0.304932923
6173,1,0.152986376
6174,0,0.543820657
6175,0,0.067845859
6176,0,0.034505911
6177,0,0.209760369
6178,1,0.309235168
6179,0,0.429130344
6180,0,0.200972392
6181,0,0.049925589
6182,0,0.201173787
6183,0,0.193063664
6184,0,0.398925692
6185,1,0.32458061
6186,0,0.136268694
6187,1,0.053605945
6188,0,0.063110184
6189,1,0.307658894
6190,0,0.340636875
6191,0,0.19334751
6192,0,0.024565594
6193,0,0.19474975
6194,0,0.242613823
6195,0,0.31352371
6196,0,0.110918436
6197,0,0.037204255
6198,1,0.760776208
6199,0,0.10346758
6200,0,0.17540422
6201,0,0.276391999
6202,0,0.153628061
6203,0,0.149636586
6204,0,0.381139514
6205,0,0.184722491
6206,1,0.176183674
6207,0,0.121753039
6208,0,0.150236635
6209,0,0.037183971
6210,1,0.290565913
6211,0,0.087459689
6212,0,0.524626103
6213,0,0.332071249
6214,0,0.117085303
6215,0,0.134617639
6216,0,0.104095992
6217,0,0.272941336
6218,0,0.030529436
6219,0,0.178970001
6220,0,0.181551
6221,0,0.114410325
6222,1,0.405510827
6223,0,0.032795227
6224,0,0.045598585
6225,0,0.050569662
6226,0,0.238519157
6227,1,0.1936943
6228,0,0.098125014
6229,0,0.176915204
6230,0,0.121554521
6231,0,0.381472086
6232,1,0.261703595
6233,1,0.60490331
6234,0,0.045112002
6235,0,0.136080424
6236,0,0.043857197
6237,0,0.194903508
6238,0,0.042959511
6239,0,0.040954386
6240,0,0.147600131
6241,0,0.110830018
6242,0,0.146713483
6243,0,0.30650568
6244,0,0.240321853
6245,0,0.06661244
6246,0,0.149716286
6247,1,0.094180078
6248,0,0.319647214
6249,0,0.239637974
6250,0,0.347963553
6251,0,0.269843674
6252,0,0.285516703
6253,0,0.225885866
6254,1,0.202940971
6255,0,0.342535083
6256,1,0.601237564
6257,1,0.059486782
6258,0,0.295652388
6259,0,0.153761195
6260,0,0.124128315
6261,0,0.073209854
6262,0,0.240686167
6263,1,0.097555425
6264,0,0.054333141
6265,0,0.398349026
6266,0,0.113577425
6267,0,0.241481888
6268,1,0.50149696
6269,0,0.158879824
6270,0,0.073322091
6271,0,0.057536056
6272,1,0.175574964
6273,1,0.165898798
6274,1,0.100648245
6275,1,0.599409974
6276,0,0.060191508
6277,1,0.742479899
6278,0,0.171029177
6279,0,0.528293039
6280,1,0.488812127
6281,0,0.072158621
6282,0,0.076503431
6283,0,0.018027199
6284,0,0.164938465
6285,1,0.111521091
6286,0,0.171300328
6287,0,0.251331994
6288,0,0.043913653
6289,0,0.230866192
6290,1,0.594942881
6291,0,0.059812903
6292,0,0.056867393
6293,0,0.101284523
6294,0,0.07102116
6295,0,0.426423245
6296,1,0.475429459
6297,0,0.039999958
6298,0,0.166231367
6299,1,0.21180785
6300,0,0.083921633
6301,0,0.151924094
6302,0,0.558252234
6303,0,0.071231911
6304,1,0.649243397
6305,0,0.084038004
6306,0,0.144226977
6307,0,0.033376126
6308,0,0.066990068
6309,1,0.561039357
6310,0,0.019798076
6311,0,0.222626116
6312,0,0.025695617
6313,0,0.313586486
6314,0,0.106401396
6315,1,0.119431434
